date,open,high,low,close,volume
2013/4/11,76.19941843,76.47354787,75.58262718,76.43071514,14979900
2013/4/12,76.13945261,76.40501551,75.73682499,76.23368461,11505100
2013/4/15,75.63402645,75.95955516,73.90358435,74.09204834,19626200
2013/4/16,74.69170649,74.72597267,73.74510326,74.19484688,14578800
2013/4/17,73.85218508,73.99781634,72.83276621,73.74081999,17341200
2013/4/18,73.91215089,74.5974745,73.48382364,74.20341342,14730400
2013/4/19,74.76023885,74.94870284,74.04064907,74.91443666,18393300
2013/4/22,75.05150139,75.65972609,74.77308867,75.46269555,11262000
2013/4/23,75.7196919,76.66201186,75.33419737,76.4992475,15567700
2013/4/24,76.62774568,77.00467366,76.54208023,76.61061259,13028800
2013/4/25,76.14801916,76.1565857,75.08576757,75.44556246,16328700
2013/4/26,75.22283229,75.62545991,75.04293484,75.38559664,10791800
2013/4/29,75.60832682,76.09661988,75.39416319,75.56549409,11093000
2013/4/30,75.60832682,76.23368461,75.17999956,76.23368461,14572600
2013/5/1,75.83105699,76.10518643,74.9401363,74.96583594,11616500
2013/5/2,75.36846355,76.10518643,75.16286647,75.92528898,11330100
2013/5/3,76.24225115,77.26167001,76.17371879,77.11603875,13036600
2013/5/6,77.31306929,77.85276162,77.03893984,77.59576527,10613400
2013/5/7,77.63003145,78.08405834,77.22312056,78.08405834,11088900
2013/5/8,77.99839289,78.6837165,77.9812598,78.55521832,13638300
2013/5/9,78.6158363,78.97812126,78.22767384,78.52095214,13771900
2013/5/10,78.38293882,78.45194548,77.45134893,77.75325306,10975400
2013/5/13,77.45997476,77.75325306,77.14081896,77.71874973,9810100
2013/5/14,77.76187889,78.65896546,77.64974307,78.5899588,9890300
2013/5/15,78.18454468,78.77110128,77.98615053,78.70209462,10399400
2013/5/16,78.322558,78.74263603,78.06378302,78.23629967,10469600
2013/5/17,78.55545547,79.25414789,78.08966052,79.1506379,12721300
2013/5/20,79.02125042,79.95284032,78.89186293,79.80620116,12417700
2013/5/21,79.93558865,80.59115191,79.68543951,80.04772447,12519900
2013/5/22,80.07360197,80.65153274,79.19376707,79.5215487,19253300
2013/5/23,79.09888291,79.66818785,78.80560461,79.1765154,15357300
2013/5/24,78.82285627,79.15926374,78.49507464,78.95224376,12771900
2013/5/28,80.16848612,80.3755061,79.1506379,79.68543951,15197800
2013/5/29,79.1506379,79.71562992,79.00399875,79.42666454,11563200
2013/5/30,79.33178038,79.94421448,79.01262459,79.43529037,9734700
2013/5/31,79.31452872,79.67681368,78.02927969,78.03790553,17917400
2013/6/3,78.08966052,78.93499209,78.04653136,78.89186293,14177500
2013/6/4,78.65033963,78.91774043,77.82234598,78.31393216,12481300
2013/6/5,78.21904801,78.59858463,77.29608394,77.33058727,12888000
2013/6/6,77.15807062,77.83088555,76.76990817,77.83088555,15393300
2013/6/7,78.40019049,78.92636626,78.05515719,78.8832371,12504700
2013/6/10,79.29727705,79.30590289,78.38293882,78.59858463,10372300
2013/6/11,77.96027304,78.52526506,77.83088555,78.02927969,10739400
2013/6/12,78.60721046,78.77110128,77.27883228,77.40821976,10864500
2013/6/13,77.31333561,79.10750874,77.29608394,78.77972711,13501300
2013/6/14,78.63308796,78.75384961,77.88695346,78.13278968,12158400
2013/6/17,78.46919715,79.15926374,78.2966805,78.93499209,12026400
2013/6/18,78.80560461,79.40941288,78.71934629,79.29727705,10678200
2013/6/19,79.1765154,79.59055536,78.49507464,78.49507464,14189500
2013/6/20,77.83951138,78.08103469,76.58876569,76.81303733,21077700
2013/6/21,77.42547143,77.75325306,76.64052068,77.18394812,25493800
2013/6/24,76.72677901,77.20076849,75.92457659,76.32136488,17653000
2013/6/25,77.27020645,77.30470978,76.32136488,76.86479232,15790100
2013/6/26,77.13219313,77.60661391,76.53701069,77.45997476,14446000
2013/6/27,77.83951138,78.21042217,77.6583689,77.66699473,12348000
2013/6/28,77.50310392,78.27942883,77.25295478,77.93439554,22984200
2013/7/1,77.96889887,78.60721046,77.59798808,77.89126638,13182200
2013/7/2,77.9516472,78.58133297,77.73600139,78.18454468,12320700
2013/7/3,78.17591885,78.38293882,77.75325306,78.22767384,5674000
2013/7/5,78.58133297,79.02125042,78.12416385,78.98674709,8917900
2013/7/8,79.32315455,79.814827,79.27165833,79.57330369,12086700
2013/7/9,79.90971115,80.59977774,79.57330369,80.51351942,12940000
2013/7/10,80.46176443,80.55664858,79.6811266,80.06497614,12430000
2013/7/11,80.91030771,80.91893354,80.25474445,80.45313859,16184700
2013/7/12,80.43588693,80.60840358,79.98303073,80.56527441,11370300
2013/7/15,80.38413193,80.65153274,80.29787361,80.43588693,8256200
2013/7/16,80.38413193,80.62565524,80.02184697,80.47901609,11413500
2013/7/17,80.70328773,80.85855271,80.34100277,80.61702941,9393300
2013/7/18,80.91030771,81.80739428,80.83267522,81.41060599,10555400
2013/7/19,81.67800679,82.1610534,81.43648348,82.09204675,14431700
2013/7/22,81.83327177,82.11792424,81.75563928,81.79876844,9530400
2013/7/23,81.82464594,82.36807338,81.80739428,82.11792424,7377400
2013/7/24,82.2128084,82.2128084,81.44510932,81.93678176,8222800
2013/7/25,81.67800679,82.2128084,81.44510932,81.9195301,10059800
2013/7/26,81.74701345,81.82455968,80.94481104,81.76426511,9721000
2013/7/29,81.52274181,81.53136764,80.74210398,81.10870185,8844700
2013/7/30,81.27259267,81.36747683,80.61711567,80.91893354,10470700
2013/7/31,81.02244353,81.6003743,80.54370983,80.86717855,14400800
2013/8/1,79.95284032,80.30649944,78.71072045,79.98734364,23117700
2013/8/2,79.75444617,79.814827,78.78835294,79.31452872,14408600
2013/8/5,78.8573596,79.1506379,78.50370048,79.00399875,12625900
2013/8/6,78.77972711,79.28002539,78.73659795,78.90048877,11689200
2013/8/7,78.65033963,78.96949542,78.60979821,78.78835294,8163800
2013/8/8,79.29727705,79.33178038,78.73659795,79.16788957,11529500
2013/8/9,79.21389401,79.35286575,78.54292106,78.79697878,9467800
2013/8/12,78.54509249,78.54509249,77.90234818,78.07606286,10133700
2013/8/13,78.04131992,78.10212006,77.42463281,77.65046189,10892700
2013/8/14,77.59834749,77.71994776,77.21617519,77.25960386,9797300
2013/8/15,77.00771757,77.19011799,76.48657353,76.57343087,11273400
2013/8/16,76.44314486,76.8600601,76.13045844,76.35628752,11872500
2013/8/19,76.27811592,76.32154459,75.37479958,75.49639986,11745600
2013/8/20,75.67880027,76.32154459,75.41822825,75.41822825,16498800
2013/8/21,75.52245706,75.86988642,75.03605596,75.06211316,12766900
2013/8/22,75.2010849,75.93068656,75.08817036,75.54851426,10199900
2013/8/23,75.69617174,76.16520138,75.35742812,76.0175439,9206400
2013/8/26,76.00017243,76.17388711,75.40954252,75.64405734,10654700
2013/8/27,75.23582784,75.9914867,75.2010849,75.40954252,13960200
2013/8/28,75.80908628,77.2943468,75.80908628,77.16406079,17738800
2013/8/29,76.98166037,76.98166037,75.76565761,75.80040055,11407800
2013/8/30,75.90462936,76.0436011,75.38348532,75.70485748,12480400
2013/9/3,76.17388711,76.43445913,75.42257112,75.69617174,10546700
2013/9/4,75.57457147,76.41708766,75.47902839,76.22600151,9822300
2013/9/5,76.48657353,76.69503115,75.85251495,75.86988642,11740100
2013/9/6,75.9914867,76.19994431,75.39217105,75.78302908,12950600
2013/9/9,75.86120069,76.60383094,75.83514349,76.46920207,9297000
2013/9/10,76.78188849,76.78188849,75.80908628,76.27811592,11823100
2013/9/11,76.33023032,77.17274652,76.33023032,77.16406079,11201200
2013/9/12,76.94691744,77.12931785,76.31720172,76.41708766,10917200
2013/9/13,76.56474514,77.19880372,76.56474514,76.78188849,8254200
2013/9/16,77.19880372,77.45937574,76.8600601,77.01640331,9421300
2013/9/17,77.05114624,77.60703322,76.99903184,77.25091813,8941200
2013/9/18,77.22486092,78.05869139,76.75583129,77.8068051,15134700
2013/9/19,77.85891951,77.94577685,77.28566106,77.54623308,11757500
2013/9/20,77.76337643,77.95446258,76.94691744,77.00771757,20651100
2013/9/23,76.68634542,77.22486092,76.12177271,76.21731578,12227700
2013/9/24,76.07834404,76.49525927,75.80908628,75.87857216,12129200
2013/9/25,76.07834404,76.08702977,75.50508559,75.68748601,13577400
2013/9/26,75.91331509,75.95674376,75.40085679,75.62668587,9787100
2013/9/27,75.43559972,75.57457147,75.22714211,75.47902839,10867100
2013/9/30,74.74942674,75.30531371,74.35856871,74.73205527,17486100
2013/10/1,74.6886266,74.99262729,74.50622618,74.69731233,11885100
2013/10/2,74.48016898,74.79285541,74.07193948,74.7667982,11841400
2013/10/3,74.73205527,74.740741,74.12405389,74.26302563,13923400
2013/10/4,74.96657009,75.06211316,74.41936884,74.97525582,11325500
2013/10/7,74.32382577,74.94919862,74.06325375,74.61045499,10985800
2013/10/8,74.57571206,74.65388366,74.23696843,74.27171137,15335700
2013/10/9,74.13273962,74.34119724,73.68108146,73.96771068,13575100
2013/10/10,74.2803971,74.73205527,73.64633852,74.73205527,17532400
2013/10/11,74.61045499,75.52245706,74.26302563,75.52245706,12661800
2013/10/14,75.14028477,76.20863005,75.14028477,76.08702977,9742100
2013/10/15,75.97411523,76.06601029,75.25319931,75.38348532,12018000
2013/10/16,75.98280096,76.31285885,75.32268518,75.83514349,11668100
2013/10/17,75.67880027,76.00017243,75.57457147,75.98280096,10438200
2013/10/18,76.16520138,76.20863005,75.82645775,76.0436011,12425100
2013/10/21,76.00017243,76.13045844,75.42691399,75.76565761,10730900
2013/10/22,75.81777202,76.56474514,75.67880027,76.41708766,12710600
2013/10/23,76.0175439,76.13045844,75.52245706,76.0957155,11449100
2013/10/24,76.41708766,77.06851771,76.40840193,76.79925996,12288900
2013/10/25,76.63423101,76.99903184,76.27811592,76.40840193,11382000
2013/10/28,76.28680165,76.83400289,76.0957155,76.63423101,9921900
2013/10/29,76.82531716,77.32709201,76.81228856,77.24223239,10340000
2013/10/30,77.27697533,77.71994776,77.03377478,77.13800358,14305900
2013/10/31,77.69389056,79.00543639,77.47674721,77.84154804,19185200
2013/11/1,77.94577685,78.20634887,76.66897395,78.01526272,19023500
2013/11/4,78.17160593,80.14326755,78.17160593,79.99561007,20591600
2013/11/5,79.33549428,80.99446948,79.24863694,79.90006699,21122500
2013/11/6,80.27355356,81.02052668,80.01298154,80.96841227,13464600
2013/11/7,81.01588723,81.31322534,80.24630627,80.42121103,16572100
2013/11/8,80.28128722,81.17330152,79.99706698,81.09459438,12330100
2013/11/11,81.19953724,81.53185629,80.8934539,81.29573486,7924700
2013/11/12,81.04212295,81.61056344,80.8934539,81.04212295,10727300
2013/11/13,80.64858723,81.10333962,80.51740865,80.97216104,9280000
2013/11/14,81.05086819,81.69801582,81.05086819,81.52311105,7909200
2013/11/15,82.33641821,83.33337537,82.23147535,83.3158849,18374500
2013/11/18,83.93679681,83.95428729,83.13223489,83.47329919,14243700
2013/11/19,83.42957299,83.77063729,83.21968728,83.44706347,12697300
2013/11/20,83.73565633,83.91047365,82.52881345,82.79991584,10455400
2013/11/21,82.94858489,83.42082776,82.75618965,82.80866108,9128400
2013/11/22,83.04478251,83.14098013,82.45885155,83.0885087,8534700
2013/11/25,83.26341347,83.73565633,82.93109441,83.15847061,10515100
2013/11/26,82.86113251,82.91360394,82.33641821,82.44136107,11857900
2013/11/27,82.52006822,82.57253964,81.75048725,82.03033487,8828100
2013/11/29,81.8991563,82.39763488,81.59307296,81.75048725,6770500
2013/12/2,81.56683725,82.24022059,81.26075391,81.7854682,9310500
2013/12/3,81.85543011,82.62501107,81.53185629,82.54630393,12599500
2013/12/4,82.37139916,82.99231108,82.13527773,82.7911706,13074000
2013/12/5,82.26645631,82.77368012,82.13527773,82.31892774,10586000
2013/12/6,83.05352775,83.70067538,82.7212087,83.64820395,12063400
2013/12/9,83.9105611,84.17291825,83.60447776,83.81436348,15516700
2013/12/10,83.86683491,83.93242419,83.42082776,83.70067538,9868100
2013/12/11,83.41208252,83.55200633,82.34516345,82.43261583,12811800
2013/12/12,82.64250155,83.84934443,82.45010631,83.39459204,15562600
2013/12/13,83.19345156,83.87995276,82.78242536,83.35086585,10629500
2013/12/16,84.19915396,86.47291591,84.06797539,85.02120636,23226000
2013/12/17,84.84630159,84.94249921,83.980523,84.61018016,14920900
2013/12/18,85.20485636,87.4086564,84.83755635,87.05010163,21331300
2013/12/19,87.01512068,87.10257306,86.57785877,86.95390401,12905900
2013/12/20,86.91892306,87.10257306,86.22804924,86.29801114,23331000
2013/12/23,86.57785877,86.83147068,86.04439923,86.14934209,10127600
2013/12/24,85.9919278,86.95827663,85.9919278,86.77025401,4168300
2013/12/26,86.94515877,88.35314213,86.91017782,88.23945404,9531200
2013/12/27,88.53679214,88.97405405,88.31816118,88.77291357,10209000
2013/12/30,88.79040405,88.80789452,87.72348498,87.72348498,9007900
2013/12/31,87.88089927,88.66797071,87.82842784,88.50181118,8509600
2014/1/2,87.60979688,88.1170207,86.91455044,87.23375164,11028100
2014/1/3,87.25124211,87.60096419,86.70116663,87.02386592,9295600
2014/1/6,87.39991116,87.57481593,86.47851286,87.15504449,11848500
2014/1/7,87.1113183,88.51492904,86.94515877,88.38812309,11187000
2014/1/8,88.49306595,88.49306595,87.58356117,88.09953022,11180400
2014/1/9,87.62728736,87.79344689,86.60409448,87.24249688,11674300
2014/1/10,87.44363736,88.0033326,86.68280163,87.90713498,10535400
2014/1/13,87.37367545,87.53983498,85.93945637,86.18432305,12110900
2014/1/14,86.402954,86.8139802,86.27177543,86.68280163,9265000
2014/1/15,86.71778258,86.88394211,86.25428495,86.38546353,9425500
2014/1/16,86.39420876,86.61283972,85.9219659,86.52538734,9421700
2014/1/17,86.73527306,87.74972069,86.28926591,86.71778258,15998000
2014/1/21,86.20181352,86.47781324,85.73831589,86.14059685,13847300
2014/1/22,86.47291591,86.53413258,85.56341113,85.59839208,11642800
2014/1/23,85.04744207,85.16987541,83.96303253,84.8025754,15393200
2014/1/24,84.11170158,84.17291825,82.92234918,82.94858489,14584300
2014/1/27,83.14535275,83.58698728,82.86113251,83.00980156,12474600
2014/1/28,83.3858468,83.88432538,82.87862298,83.64820395,10773600
2014/1/29,83.0185468,84.12919206,82.77368012,83.17596108,13191500
2014/1/30,82.20523964,83.03603727,81.38318724,82.1964944,14628400
2014/1/31,81.19953724,81.57558248,80.19383484,80.5961158,17361400
2014/2/3,80.38185746,80.72729437,78.39231576,78.75087053,20377900
2014/2/4,79.03071815,79.26683958,78.1736848,78.72463481,17414400
2014/2/5,78.9738741,79.24060387,78.16493956,78.33984433,16393600
2014/2/6,78.82779843,79.41784005,78.59882706,79.08318958,13646100
2014/2/7,79.3650005,79.81413665,79.03915662,79.7701037,12573800
2014/2/10,79.65561801,79.72607074,78.69569956,78.83660502,12237700
2014/2/11,78.87183139,80.13998053,78.73092593,79.99907507,13422800
2014/2/12,80.14878712,80.89734738,79.82294325,80.21043326,10752400
2014/2/13,79.77891029,80.71240896,79.61158506,80.51866396,9775300
2014/2/14,80.82689465,83.1607294,80.66837601,82.87883042,18260400
2014/2/18,82.84360405,83.41603248,82.21833607,82.84360405,12979300
2014/2/19,82.60582609,83.91800819,82.60582609,82.73792496,12227800
2014/2/20,82.64985904,84.34072457,82.56179313,83.98846092,14424300
2014/2/21,84.08533342,84.17339933,83.60977749,83.68903681,11282200
2014/2/24,84.19981911,85.64410007,84.02368728,84.93076618,16012500
2014/2/25,85.01883209,85.39751552,84.5080498,84.81628049,10663000
2014/2/26,85.03644528,85.30064301,84.12936638,84.35833775,9087600
2014/2/27,84.17339933,84.58730912,83.8035225,84.4023707,9101200
2014/2/28,84.5080498,85.27686522,84.34953116,84.78105413,12651400
2014/3/3,84.33191797,85.01883209,83.51281692,84.1029466,11896700
2014/3/4,85.06286505,85.30064301,84.42879048,85.00121891,12566100
2014/3/5,83.83874886,83.91800819,82.24915914,82.60582609,19829600
2014/3/6,82.4913404,82.72911836,82.13907675,82.57059972,12610400
2014/3/7,83.10780179,83.71545659,82.77315132,83.65381045,12659100
2014/3/10,83.79471591,84.14697956,83.36319294,84.1029466,9964500
2014/3/11,83.97965432,84.18220592,82.35924153,82.7907645,12143600
2014/3/12,82.46492063,83.1958677,82.3856613,82.96689633,9705400
2014/3/13,83.16944793,83.28393361,82.1919163,82.46492063,9872500
2014/3/14,82.41208108,82.97570292,82.15668993,82.31520857,11723300
2014/3/17,82.73792496,83.24870725,82.56179313,83.06376883,8676100
2014/3/18,83.14302815,83.88278182,82.84360405,83.40722589,8757300
2014/3/19,83.35438634,83.92681478,82.01578447,82.54417995,9914700
2014/3/20,82.2887888,83.43364567,81.91010538,83.29274021,10405000
2014/3/21,83.75068295,84.53446957,83.05496224,83.05496224,24479800
2014/3/24,83.45125885,83.75068295,83.20467429,83.34557975,9539800
2014/3/25,83.75068295,84.38475752,83.48648521,83.58335772,9796600
2014/3/26,84.15578615,84.17339933,83.14302815,83.3984193,11033300
2014/3/27,83.31915998,84.98360573,82.83479746,84.75463436,15427500
2014/3/28,84.95718595,86.27817464,84.95718595,86.04039668,12321800
2014/3/31,86.73611739,87.05315468,85.70574621,86.0227835,12375200
2014/4/1,85.99636372,86.24294828,85.67051985,86.06681645,9475300
2014/4/2,85.89068463,86.35743397,85.58245393,86.26056146,9551000
2014/4/3,86.15488237,86.78015035,85.9171044,86.24294828,10113000
2014/4/4,86.56879216,86.9298624,85.67051985,85.74097258,12496100
2014/4/7,85.64410007,85.89068463,85.20465117,85.23019028,10120700
2014/4/8,85.43274188,86.19891532,85.20377051,85.8202319,10243000
2014/4/9,86.08442964,86.119656,85.09721076,85.7145528,10463900
2014/4/10,85.40632211,86.11084941,84.75023106,85.23019028,13443400
2014/4/11,84.99241232,85.81133724,84.78986072,85.17735074,13352500
2014/4/14,85.85545826,86.35303067,85.19496392,86.18130214,9610200
2014/4/15,85.93471759,86.92105581,85.48558143,86.90344262,12961600
2014/4/16,87.2292865,88.15397858,87.15883377,88.01307312,12508100
2014/4/17,87.79290834,88.92015202,87.79290834,88.43578951,15439800
2014/4/21,88.09233245,88.88492566,87.96904017,88.88492566,8002100
2014/4/22,88.53266201,88.82327952,88.25965768,88.39175655,8212100
2014/4/23,88.58550156,88.90253884,88.35653018,88.50624224,8686000
2014/4/24,88.48862905,88.59430815,87.94262039,88.07471926,9057800
2014/4/25,88.05710608,88.56788837,88.00426653,88.42698291,10391500
2014/4/28,88.69998724,89.35343632,88.338917,89.09628385,12710800
2014/4/29,89.4485475,90.32920663,89.14921146,89.34286841,10094600
2014/4/30,89.06105749,90.18830117,88.69118065,90.18830117,13966700
2014/5/1,89.79200456,90.17068798,89.12270362,89.30764204,11161700
2014/5/2,89.19315635,90.62863073,88.92895862,89.83603752,11168100
2014/5/5,89.5542266,90.82237574,89.45735409,90.62863073,7614200
2014/5/6,90.3556264,90.97208779,90.18830117,90.41727254,9669800
2014/5/7,90.81356915,91.10418666,90.52295164,90.80476256,11007400
2014/5/8,90.78714937,90.9632812,89.97703104,90.10904185,8922500
2014/5/9,90.1780641,90.59477524,89.77908535,90.39085277,8948800
2014/5/12,90.72776816,90.74550055,90.0140395,90.63910621,8830500
2014/5/13,90.59477524,91.06468355,90.38198657,90.75436674,7528800
2014/5/14,90.75436674,91.03808496,90.53271188,90.69230338,6999200
2014/5/15,90.43518374,90.80756391,88.95452926,89.35350801,13658700
2014/5/16,89.18505032,89.54856429,88.94566307,89.31804323,10369200
2014/5/19,89.03432501,89.64609243,89.03432501,89.43330376,5851400
2014/5/20,89.27371226,89.61949385,89.06092359,89.25597987,6134100
2014/5/21,89.41557137,90.63024002,89.30031084,90.46178232,7747900
2014/5/22,90.26672604,90.40858516,89.96527543,89.99187401,5304300
2014/5/23,90.03620499,90.37312038,89.78467105,89.83228251,5410900
2014/5/27,90.08940215,90.34652179,89.48650093,89.86774729,8359700
2014/5/28,89.75248676,90.4972471,89.59289526,89.60176146,7586700
2014/5/29,90.02733879,90.12486693,89.56629668,89.78795154,6113700
2014/5/30,89.3712404,89.68155721,88.98999404,89.13185315,11499000
2014/6/2,89.13185315,89.44216996,88.36936042,88.60874768,7761300
2014/6/3,88.29843087,89.27371226,88.29843087,89.00772643,9384200
2014/6/4,88.84813493,89.06535669,88.62648006,88.69740962,7148800
2014/6/5,88.75060679,89.39783898,88.62648006,89.14958554,12296100
2014/6/6,89.20278271,90.10713454,89.19391651,90.08053596,9340900
2014/6/9,89.94754304,90.39971896,89.71702199,90.0096064,6404800
2014/6/10,89.97414163,90.19579649,89.54856429,89.95640924,7917500
2014/6/11,89.71702199,90.72776816,89.54856429,90.39085277,10270300
2014/6/12,90.84302869,91.27303912,90.05393738,90.13373313,11421000
2014/6/13,90.37312038,91.01600814,90.10713454,91.01148638,8240300
2014/6/16,90.94055682,91.54345805,90.58590905,91.25087363,8977600
2014/6/17,90.94942302,90.95828921,89.94754304,90.80756391,9355400
2014/6/18,90.94055682,91.27747221,90.48838091,91.08241594,9575100
2014/6/19,90.9760216,91.17994408,90.15146552,90.99375399,11105600
2014/6/20,91.57005663,92.2616198,91.26860602,92.05769733,17674400
2014/6/23,92.30595078,92.7492605,92.1020283,92.54533803,8553700
2014/6/24,92.36801414,92.62513378,90.85189488,91.08241594,9708400
2014/6/25,90.73663435,90.9848878,90.0184726,90.55931046,10714800
2014/6/26,90.38198657,90.77209913,89.41557137,90.46178232,8424200
2014/6/27,90.14259932,90.24899365,89.24711368,89.73475437,15147400
2014/6/30,89.73475437,89.78795154,89.12298696,89.26484607,9536500
2014/7/1,89.68155721,90.07166976,89.36237421,89.86774729,8399600
2014/7/2,89.68155721,90.11600074,89.58402907,90.05393738,6954400
2014/7/3,90.39085277,91.56119044,90.15146552,90.95828921,6922600
2014/7/7,90.72776816,91.01148638,90.45291613,91.01148638,7979600
2014/7/8,90.72776816,91.52572566,90.58590905,91.17107788,9613600
2014/7/9,91.28633841,91.93357061,91.15334549,91.80944388,7655300
2014/7/10,91.21540885,91.38386655,90.47064852,90.94055682,8533700
2014/7/11,90.78983152,90.87849346,89.83228251,90.20466268,7680800
2014/7/14,90.58590905,91.39273274,90.57704285,91.03808496,8253100
2014/7/15,90.90509205,90.96715541,90.20466268,90.78096532,8755800
2014/7/16,90.93169063,92.02223255,90.91395824,92.00450016,8870200
2014/7/17,91.65871858,92.1064614,90.69230338,90.71003577,8145700
2014/7/18,91.04695116,91.28633841,90.31105702,91.08241594,8208300
2014/7/21,90.75436674,91.49026088,90.48838091,91.39273274,6632400
2014/7/22,91.88923963,92.37688033,91.76511291,91.80057769,7426300
2014/7/23,91.88923963,92.60740139,91.79171149,92.4300775,7007200
2014/7/24,92.5808028,92.84678864,92.16409166,92.45667608,7943000
2014/7/25,92.14635927,92.19955644,91.28633841,91.48139469,7775500
2014/7/28,91.96903538,92.34141555,90.94055682,91.54345805,9197800
2014/7/29,92.39461272,92.88225342,91.7828453,91.80944388,8055400
2014/7/30,91.96903538,92.34141555,90.94055682,91.54345805,11072100
2014/7/31,90.41745135,90.41745135,87.71326203,87.72212823,18291800
2014/8/1,87.43841,88.26296609,87.04829745,87.5980015,14915000
2014/8/4,87.54480434,89.0431912,87.16355797,88.77720537,12148200
2014/8/5,88.20090273,88.2540999,86.69364967,87.06602983,13069400
2014/8/6,87.06602983,88.35162804,87.06602983,87.757593,9911300
2014/8/7,88.45802237,88.52008573,86.56065675,87.1280932,10017100
2014/8/8,87.6068677,88.47575476,87.17242417,88.43142379,11199300
2014/8/11,88.63875426,88.76374848,87.97360648,88.14770556,8589600
2014/8/12,87.68344134,88.11199293,87.33524317,87.93342977,9583700
2014/8/13,88.22805899,88.66553874,87.92450161,88.46911926,7649600
2014/8/14,88.47804741,88.63875426,88.03163951,88.46911926,6547300
2014/8/15,88.60304163,88.77267663,87.62094423,88.41555031,9226900
2014/8/18,88.63875426,88.86195822,88.47358333,88.85303006,7135400
2014/8/19,88.83517374,89.23694086,88.77267663,88.82624558,8888100
2014/8/20,88.87981453,89.19230007,88.42447847,89.0137369,6751800
2014/8/21,89.10301849,89.34407876,88.62089794,88.63875426,6826200
2014/8/22,88.29055609,88.37090952,87.56737528,87.94235792,8095000
2014/8/25,88.21913083,88.29948425,87.94235792,88.16556188,7569800
2014/8/26,88.49590373,89.55835455,88.40662215,88.96016795,8518400
2014/8/27,89.08516217,89.24586902,88.46911926,88.86195822,5848700
2014/8/28,88.42447847,89.04944954,88.39769399,88.89767085,6062300
2014/8/29,88.72803584,88.98695243,88.1387774,88.79946111,8873700
2014/9/2,88.77267663,88.91552716,87.32631501,87.93342977,8957100
2014/9/3,88.26377162,88.91552716,88.26377162,88.48697557,8475100
2014/9/4,88.38876583,88.79053295,87.46916554,87.81736371,9647200
2014/9/5,88.15663372,88.65661058,87.59415976,88.62089794,9476900
2014/9/8,88.31734057,88.31734057,87.00490132,87.29060238,10061300
2014/9/9,87.21917711,87.52273449,86.56742157,86.95133237,9756400
2014/9/10,86.92454789,87.07632658,85.55853969,86.43349919,12103500
2014/9/11,85.99601944,86.7102721,85.54961154,86.62991867,10181100
2014/9/12,86.18351077,86.23707971,85.37997653,85.5138989,10257500
2014/9/15,85.46925811,86.06744471,85.17462889,85.96923497,10689400
2014/9/16,85.91566602,87.54059081,85.7281747,86.987045,11574100
2014/9/17,87.41559659,87.43345291,86.42457104,86.67455946,8774200
2014/9/18,86.73705657,86.88883526,86.13886997,86.25493603,8636600
2014/9/19,86.67455946,87.10311106,86.48260406,86.7102721,18178100
2014/9/22,86.51385262,86.6031342,85.95137865,86.19243892,8795439
2014/9/23,85.96030681,86.74598473,85.73710286,85.73710286,10286543
2014/9/24,85.59425233,85.93352234,84.67465204,85.54961154,12164107
2014/9/25,85.40676101,85.61210864,84.10342848,84.1478907,12780573
2014/9/26,84.21931597,85.49604259,83.74612359,85.20141337,11256807
